item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	merchant-shipping-group	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3
Hard Alloy Rotary File Tungsten Steel Grinding Head Metal milling Cutter Grinding Root Carving Wood Carving Grinding Needle 3mm Handle Set (3mm*3mm)	<ul> <li>Model: Multi shaped set</li> <li>Scope of application: Metal/Wood/Jade, etc</li> <li>Specifications: 3 * 3 (mixed 20 pieces), 3 * 4 (mixed 10 pieces), 3 * 5 (mixed 10 pieces), 3 * 6 (mixed 10 pieces), 3 * 3 (single specification 20 pieces), 3 * 4 (single specification 10 pieces), 3 * 5 (single specification 10 pieces), 3 * 6 (single specification 10 pieces), non-standard customization</li> <li>Shank diameter: 3</li> <li>Material: Tungsten steel</li> <li>Length: 45-50</li> </ul> <br> <br> &nbsp;<br> <br> <br> &nbsp;<br> <br> <br> &nbsp;<br> <br> &nbsp;<br> <br> <br> &nbsp;<br> <br> <br> <br> <br> <br> <br> &nbsp;	0416BC90MEA	Tungsten-steel-3	20	0	2024-04-16 07:53:39 PDT		y	1			11				B0D1VW5RW6						B0D1VW5RW6			0	DEFAULT													Migrated Template							
Hard Alloy Rotary File Tungsten Steel Grinding Head Metal milling Cutter Grinding Root Carving Wood Carving Grinding Needle 3mm Handle Set (3mm*3mm)	<ul> <li>Model: Multi shaped set</li> <li>Scope of application: Metal/Wood/Jade, etc</li> <li>Specifications: 3 * 3 (mixed 20 pieces), 3 * 4 (mixed 10 pieces), 3 * 5 (mixed 10 pieces), 3 * 6 (mixed 10 pieces), 3 * 3 (single specification 20 pieces), 3 * 4 (single specification 10 pieces), 3 * 5 (single specification 10 pieces), 3 * 6 (single specification 10 pieces), non-standard customization</li> <li>Shank diameter: 3</li> <li>Material: Tungsten steel</li> <li>Length: 45-50</li> </ul> <br> <br> &nbsp;<br> <br> <br> &nbsp;<br> <br> <br> &nbsp;<br> <br> &nbsp;<br> <br> <br> &nbsp;<br> <br> <br> <br> <br> <br> <br> &nbsp;	0416BCFJD84	Tungsten-steel-4	20	0	2024-04-16 07:53:51 PDT		y	1			11				B0D1VW5RW6						B0D1VW5RW6			0	DEFAULT													Migrated Template							
Hard Alloy Rotary File Tungsten Steel Grinding Head Metal milling Cutter Grinding Root Carving Wood Carving Grinding Needle 3mm Handle Set (3mm*3mm)	<ul> <li>Model: Multi shaped set</li> <li>Scope of application: Metal/Wood/Jade, etc</li> <li>Specifications: 3 * 3 (mixed 20 pieces), 3 * 4 (mixed 10 pieces), 3 * 5 (mixed 10 pieces), 3 * 6 (mixed 10 pieces), 3 * 3 (single specification 20 pieces), 3 * 4 (single specification 10 pieces), 3 * 5 (single specification 10 pieces), 3 * 6 (single specification 10 pieces), non-standard customization</li> <li>Shank diameter: 3</li> <li>Material: Tungsten steel</li> <li>Length: 45-50</li> </ul> <br> <br> &nbsp;<br> <br> <br> &nbsp;<br> <br> <br> &nbsp;<br> <br> &nbsp;<br> <br> <br> &nbsp;<br> <br> <br> <br> <br> <br> <br> &nbsp;	0416BCFEKB0	Tungsten-steel-5	20	0	2024-04-16 07:54:04 PDT		y	1			11				B0D1VW5RW6						B0D1VW5RW6			0	DEFAULT													Migrated Template							
Hard Alloy Rotary File Tungsten Steel Grinding Head Metal milling Cutter Grinding Root Carving Wood Carving Grinding Needle 3mm Handle Set (3mm*3mm)	<ul> <li>Model: Multi shaped set</li> <li>Scope of application: Metal/Wood/Jade, etc</li> <li>Specifications: 3 * 3 (mixed 20 pieces), 3 * 4 (mixed 10 pieces), 3 * 5 (mixed 10 pieces), 3 * 6 (mixed 10 pieces), 3 * 3 (single specification 20 pieces), 3 * 4 (single specification 10 pieces), 3 * 5 (single specification 10 pieces), 3 * 6 (single specification 10 pieces), non-standard customization</li> <li>Shank diameter: 3</li> <li>Material: Tungsten steel</li> <li>Length: 45-50</li> </ul> <br> <br> &nbsp;<br> <br> <br> &nbsp;<br> <br> <br> &nbsp;<br> <br> &nbsp;<br> <br> <br> &nbsp;<br> <br> <br> <br> <br> <br> <br> &nbsp;	0416BCFXBXS	Tungsten-steel-6	20	0	2024-04-16 07:54:17 PDT		y	1			11				B0D1VW5RW6						B0D1VW5RW6			0	DEFAULT													Migrated Template							
dmsphd 2pcs 3/4 Inch Diamond Grinder Bit Head Tools, Stained Glass Tools and Supplies for Stained Glass Grinder, Widely Used for Glass Processing Arts and Decoration (MCB 3/4'')		0812FGUWUCU	UK-55JV-S77F	21.98	0	2025-08-12 00:15:02 PDT		y	1			11				B0DB8W2V86						B0DB8W2V86			0	DEFAULT													Migrated Template							
NO Center Hole 8" inch Diamond Grinding Disc 400 Grit Flat Lap Disk Lapidary Tools for Stone (400 Grit)	No Center Hole 8" inch 200mm Diamond Coated Flat Lap Disk Grinding Disc Grit 120 Coarse Product Specification: Product Name: 8 inch Diamond Grinding Wheel, No Hole Flat Lap Disk, Diamond Lapidary Discs Outside diameter: 8" inch (200mm) Arbor hole: No Center Hole, and completed filled with diamond including center position Thickness: 1.3mm Grit: 120 Coarse Diamond coating Density: Perfectly high Diamond coating surface area: almost 100%,only one side is coated diamond Wet use recommended Suitable to grinding gemstone, jewelry, glass, rock, etc. These diamond discs are one of the finest discs manufactured for hobby, lapidary, glass applications The diameter flat lap wheels have a high density quality diamond coating They are absolutely flat and parallel to meet the most exacting faceting requirements Installation Recommendations Following three steps to complete the installation of the diamond flat disk Step 1. Sanded and cleaned the back of the disc firstly Step 2. Used industrial strength self adhesive Velcro strips 2 inch strips Step 3. Trimmed to the shape of the disc, then applied velcro to the machine base, it will works good	0221FW6PMBJ	XC-QIHS-32AO	18		2025-02-20 16:54:57 PST		y	1			11				B0DXYQR8CK						B0DXYQR8CK				AMAZON_NA													Migrated Template							
Double-Sided CBN Grinding Disk for WS3000, for Sharpening Woodworking Tools, High Speed Steel Tools (800/1200 Grit)	This double-sided CBN grinding disk is designed for the WS3000 sharpening system, making it an ideal tool for sharpening woodworking and high-speed steel tools. Measuring 5-13/16 inches in diameter and 3/8 inch wide, with a 1/2 inch bore, this disk offers a durable and efficient solution for your sharpening needs. Its robust construction ensures long-lasting performance, allowing you to maintain the sharpness of your tools with precision and ease. Whether you're a professional woodworker or a DIY enthusiast, this grinding disk is a valuable addition to your workshop arsenal.	0217FL6SQBN	XD-HQ6O-TM2N	79		2025-02-17 04:31:17 PST		y	1			11				B0DQLMLXXL						B0DQLMLXXL				AMAZON_NA	75.0	fixed	2	72	5	68							Migrated Template							
NO Center Hole 8" inch Diamond Grinding Disc 60 Grit Flat Lap Disk Lapidary Tools for Stone (60 Grit)	No Center Hole 8" inch 200mm Diamond Coated Flat Lap Disk Grinding Disc Grit 120 Coarse Product Specification: Product Name: 8 inch Diamond Grinding Wheel, No Hole Flat Lap Disk, Diamond Lapidary Discs Outside diameter: 8" inch (200mm) Arbor hole: No Center Hole, and completed filled with diamond including center position Thickness: 1.3mm Grit: 120 Coarse Diamond coating Density: Perfectly high Diamond coating surface area: almost 100%,only one side is coated diamond Wet use recommended Suitable to grinding gemstone, jewelry, glass, rock, etc. These diamond discs are one of the finest discs manufactured for hobby, lapidary, glass applications The diameter flat lap wheels have a high density quality diamond coating They are absolutely flat and parallel to meet the most exacting faceting requirements Installation Recommendations Following three steps to complete the installation of the diamond flat disk Step 1. Sanded and cleaned the back of the disc firstly Step 2. Used industrial strength self adhesive Velcro strips 2 inch strips Step 3. Trimmed to the shape of the disc, then applied velcro to the machine base, it will works good	0218FOJEJN7	YR-J7WK-MY3O	18	0	2025-02-18 07:29:44 PST		y	1			11				B0DXLGMR1L						B0DXLGMR1L			0	DEFAULT													Migrated Template							
NO Center Hole 8" inch Diamond Grinding Disc 1000 Grit Flat Lap Disk Lapidary Tools for Stone (1000 Grit)	No Center Hole 8" inch 200mm Diamond Coated Flat Lap Disk Grinding Disc Grit 120 Coarse Product Specification: Product Name: 8 inch Diamond Grinding Wheel, No Hole Flat Lap Disk, Diamond Lapidary Discs Outside diameter: 8" inch (200mm) Arbor hole: No Center Hole, and completed filled with diamond including center position Thickness: 1.3mm Grit: 120 Coarse Diamond coating Density: Perfectly high Diamond coating surface area: almost 100%,only one side is coated diamond Wet use recommended Suitable to grinding gemstone, jewelry, glass, rock, etc. These diamond discs are one of the finest discs manufactured for hobby, lapidary, glass applications The diameter flat lap wheels have a high density quality diamond coating They are absolutely flat and parallel to meet the most exacting faceting requirements Installation Recommendations Following three steps to complete the installation of the diamond flat disk Step 1. Sanded and cleaned the back of the disc firstly Step 2. Used industrial strength self adhesive Velcro strips 2 inch strips Step 3. Trimmed to the shape of the disc, then applied velcro to the machine base, it will works good	0221FWBBV44	ZE-6PEZ-MJF7	18	0	2025-02-20 17:03:34 PST		y	1			11				B0DXY5775Q						B0DXY5775Q			0	DEFAULT													Migrated Template							
NO Center Hole 8" inch Diamond Grinding Disc 120 Grit Flat Lap Disk Lapidary Tools for Stone (120 Grit)	No Center Hole 8" inch 200mm Diamond Coated Flat Lap Disk Grinding Disc Grit 120 Coarse Product Specification: Product Name: 8 inch Diamond Grinding Wheel, No Hole Flat Lap Disk, Diamond Lapidary Discs Outside diameter: 8" inch (200mm) Arbor hole: No Center Hole, and completed filled with diamond including center position Thickness: 1.3mm Grit: 120 Coarse Diamond coating Density: Perfectly high Diamond coating surface area: almost 100%,only one side is coated diamond Wet use recommended Suitable to grinding gemstone, jewelry, glass, rock, etc. These diamond discs are one of the finest discs manufactured for hobby, lapidary, glass applications The diameter flat lap wheels have a high density quality diamond coating They are absolutely flat and parallel to meet the most exacting faceting requirements Installation Recommendations Following three steps to complete the installation of the diamond flat disk Step 1. Sanded and cleaned the back of the disc firstly Step 2. Used industrial strength self adhesive Velcro strips 2 inch strips Step 3. Trimmed to the shape of the disc, then applied velcro to the machine base, it will works good	0218FPLAVRN	ZL-PR5Z-BWPM	18		2025-02-18 15:52:17 PST		y	1			11				B0DXMYNQ3H						B0DXMYNQ3H				AMAZON_NA													Migrated Template							
NO Center Hole 8" inch Diamond Grinding Disc 60 Grit Flat Lap Disk Lapidary Tools for Stone (80 Grit)	No Center Hole 8" inch 200mm Diamond Coated Flat Lap Disk Grinding Disc Grit 120 Coarse Product Specification: Product Name: 8 inch Diamond Grinding Wheel, No Hole Flat Lap Disk, Diamond Lapidary Discs Outside diameter: 8" inch (200mm) Arbor hole: No Center Hole, and completed filled with diamond including center position Thickness: 1.3mm Grit: 120 Coarse Diamond coating Density: Perfectly high Diamond coating surface area: almost 100%,only one side is coated diamond Wet use recommended Suitable to grinding gemstone, jewelry, glass, rock, etc. These diamond discs are one of the finest discs manufactured for hobby, lapidary, glass applications The diameter flat lap wheels have a high density quality diamond coating They are absolutely flat and parallel to meet the most exacting faceting requirements Installation Recommendations Following three steps to complete the installation of the diamond flat disk Step 1. Sanded and cleaned the back of the disc firstly Step 2. Used industrial strength self adhesive Velcro strips 2 inch strips Step 3. Trimmed to the shape of the disc, then applied velcro to the machine base, it will works good	0218FOOPPMK	ZU-LPE5-1N0J	18	0	2025-02-18 07:36:14 PST		y	1			11				B0DXLG67MB						B0DXLG67MB			0	DEFAULT													Migrated Template							
Stained Glass Grinder with 5/8 Inch Diamond Grinder Bit for Stained Glass and Automatic Water Feeding (Stained Glass Grinder)	This professional glass grinder is the ultimate companion for stained glass and mosaic art projects. Equipped with a high-speed diamond-coated grinding head running at 4200 RPM, it delivers precise and smooth edges on glass, ceramic, and stone—handling flat, curved, and rounded shapes with ease. The built-in water cooling system features a 0.09-gallon integrated tank for continuous wet grinding, enabling uninterrupted operation and improved efficiency. With double safety protection including overload prevention fuses and a recessed power switch—plus two spare fuses included—you can work with confidence. Powered by a reliable 65W pure copper motor, it ensures consistent performance while non-slip pads and a smart baffle design keep your workspace stable and clean. Compact, user-friendly, and complete with a detachable grinding head for easy maintenance, it also comes with a free 5/8" diamond grinding bit for enhanced versatility. Ideal for home studios, classrooms, and professional workshops.	0909FSIQV4A	ZU-XFT8-CNRR	69.9		2025-09-08 17:17:02 PDT		y	1			11				B0FDGHMBV7						B0FDGHMBV7				AMAZON_NA													Migrated Template							
dmsphd Diamond Blade for Masonry, Dry Cutting, Continuous Rim, 20mm Arbor, 4 Inch l (4 inch)	diamond cutting 4	0513BHERV8Z	dm-cutting-4	6		2024-05-13 07:58:12 PDT		y	1			11				B0D42BHQFY						B0D42BHQFY				AMAZON_NA	6.0												Migrated Template							
dmsphd Diamond Blade for Masonry, Dry Cutting, Continuous Rim, 22mm Arbor, 4.5 Inch (4.5 inch)	daimond cutting 4.5	0513BHDEM4X	dm-cutting-45	9.9	0	2024-05-13 07:58:12 PDT		y	1			11				B0D42BT6V7						B0D42BT6V7			0	DEFAULT	5.0												Migrated Template							
Premium 4-Piece Diamond Grinder Bit Set for Stained Glass – 1/8", 1/4", 3/4", 1" Brass Core Bits Fit Inland & Most Glass Grinders	<ul> <li><strong>Standard Diamond Grinder Bit 1/4'' 3/4" 1''&nbsp; diameter</strong></li> <li><strong>Bit fits all grinders. Standard replacement bit for all Diamond Tech Max grinders. Also fits Inland and Glastar glass grinders.</strong></li> <li><strong>If you have any customization needs, please contact us, we will definitely solve the pain points in the grinding process with the greatest sincerity and quality.</strong></li> </ul>	1009F7Y5PK0	mcb-1-14-34-18	29.89		2025-10-09 00:20:22 PDT		y	1			11				B0FSC69G6L						B0FSC69G6L				AMAZON_NA													Migrated Template							
